date,regime,score,pnl,cost,funding,r_ls_net,alt_turnover,major_turnover,alt_gross,major_gross,total_gross,equity_curve
2025-07-05,BALANCED,-0.19793561466866813,-0.006284853565318691,0.0002,-0.0327185859375,0.026233732372181313,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.6464122133236428
2025-07-06,WEAK_RISK_ON_MAJORS,0.5073711214864879,0.0,0.00020147422429729755,-0.011779289062499997,0.011577814838202699,0.13431614953153173,0.2686322990630634,0.13431614953153173,0.2686322990630634,0.4029484485945951,0.6538962542386567
2025-07-07,WEAK_RISK_ON_MAJORS,0.18980099158700997,0.0037166866421852887,2.200042953470318e-6,-0.0033892343749999995,0.007103720974231818,0.0024344535105438924,0.0019656323963967437,0.13333333333333333,0.26666666666666666,0.4,0.6585413507748634
2025-07-08,BALANCED,0.015650669877330957,-0.0025036957792712554,0.0002,-0.006303997402597403,0.0036003016233261474,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.6609122982690856
2025-07-09,BALANCED,0.22900329313276355,0.0,0.0,-0.005376794805194804,0.005376794805194804,0.0,0.0,0.0,0.0,0.0,0.6644658880811082
2025-07-10,WEAK_RISK_ON_MAJORS,0.5645872171506441,0.0,0.00021291744343012882,0.01026200518134715,-0.01047492262477728,0.14194496228675255,0.2838899245735051,0.14194496228675255,0.2838899245735051,0.4258348868602576,0.6575056593166547
2025-07-11,WEAK_RISK_ON_MAJORS,0.3366062661585614,0.014323409974035639,0.00021291744343012882,0.009597763496143958,0.004512729034461552,0.14194496228675255,0.2838899245735051,0.0,0.0,0.0,0.6604728041957758
2025-07-12,BALANCED,-0.23249899720714806,0.0,0.0,0.008328061696658095,-0.008328061696658095,0.0,0.0,0.0,0.0,0.0,0.6549723459334685
2025-07-13,BALANCED,0.0976646856782208,0.0,0.0,0.005886200514138818,-0.005886200514138818,0.0,0.0,0.0,0.0,0.0,0.6511170473740883
2025-07-14,BALANCED,0.08827292835195215,0.0,0.0,0.012781203084832908,-0.012781203084832908,0.0,0.0,0.0,0.0,0.0,0.6427949881596033
2025-07-15,BALANCED,-0.45750177465766606,0.0,0.0,0.014356735218508998,-0.014356735218508998,0.0,0.0,0.0,0.0,0.0,0.6335665507148113
2025-07-16,BALANCED,-0.43151209870737767,0.0,0.0,0.02198337244897959,-0.02198337244897959,0.0,0.0,0.0,0.0,0.0,0.6196386212592322
2025-07-17,WEAK_RISK_ON_ALTS,-0.6375640575617445,0.0,0.0,0.02024463520408163,-0.02024463520408163,0.0,0.0,0.0,0.0,0.0,0.6070942634134789
2025-07-18,WEAK_RISK_ON_ALTS,-0.4943343006397264,0.0,0.0,0.01795558778625955,-0.01795558778625955,0.0,0.0,0.0,0.0,0.0,0.5961935290722237
2025-07-19,WEAK_RISK_ON_ALTS,-0.7398045814380596,0.0,0.0,0.01956759541984733,-0.01956759541984733,0.0,0.0,0.0,0.0,0.0,0.5845274553034074
2025-07-20,WEAK_RISK_ON_ALTS,-0.28946869546923437,0.0,0.0,0.003973557251908399,-0.003973557251908399,0.0,0.0,0.0,0.0,0.0,0.582204801994447
2025-07-21,BALANCED,0.39639107218334607,0.0,0.0,0.017929969465648853,-0.017929969465648853,0.0,0.0,0.0,0.0,0.0,0.5717658876719325
2025-07-22,WEAK_RISK_ON_ALTS,-0.617309227335376,0.0,0.0,0.01697593401015228,-0.01697593401015228,0.0,0.0,0.0,0.0,0.0,0.5620596276935577
2025-07-23,WEAK_RISK_ON_ALTS,-0.6439436683658784,0.0,0.0,0.02667419543147208,-0.02667419543147208,0.0,0.0,0.0,0.0,0.0,0.5470671393403193
2025-07-24,WEAK_RISK_ON_ALTS,-0.3264802450988757,0.0,0.0,0.0033542954545454557,-0.0033542954545454557,0.0,0.0,0.0,0.0,0.0,0.5452321145214988
2025-07-25,WEAK_RISK_ON_ALTS,-0.3650453869127878,0.0,0.0,-0.013789878787878788,0.013789878787878788,0.0,0.0,0.0,0.0,0.0,0.5527507992920091
2025-07-26,WEAK_RISK_ON_ALTS,-0.28449947508426665,0.0,0.0,0.006817439698492463,-0.006817439698492463,0.0,0.0,0.0,0.0,0.0,0.5489824540495423
2025-07-28,BALANCED,-0.13984318312239336,0.0,0.0,0.014544987437185929,-0.014544987437185929,0.0,0.0,0.0,0.0,0.0,0.5409975111521562
2025-07-29,WEAK_RISK_ON_ALTS,-0.8205604732075287,0.0,0.0,-0.0006119849246231154,0.0006119849246231154,0.0,0.0,0.0,0.0,0.0,0.5413285934732399
2025-07-30,BALANCED,0.10140299654026472,0.0,0.0,0.005657857855361596,-0.005657857855361596,0.0,0.0,0.0,0.0,0.0,0.5382658332383256
2025-07-31,WEAK_RISK_ON_ALTS,-0.8183093048975676,0.0,0.0,0.006137432835820895,-0.006137432835820895,0.0,0.0,0.0,0.0,0.0,0.5349622628390082
2025-08-01,WEAK_RISK_ON_ALTS,-0.8944826468136078,0.0,0.0,-0.009454626237623762,0.009454626237623762,0.0,0.0,0.0,0.0,0.0,0.5400201310853845
2025-08-02,WEAK_RISK_ON_ALTS,-0.7388325445151929,0.0,0.0,0.0025273886138613855,-0.0025273886138613855,0.0,0.0,0.0,0.0,0.0,0.5386552903548234
2025-08-03,WEAK_RISK_ON_ALTS,-0.4747110147130732,0.0,0.0,-0.0037320445544554454,0.0037320445544554454,0.0,0.0,0.0,0.0,0.0,0.5406655758979207
2025-08-04,BALANCED,-0.05349906371263853,0.0,0.0,0.0022291188118811877,-0.0022291188118811877,0.0,0.0,0.0,0.0,0.0,0.5394603680917501
2025-08-05,BALANCED,-0.19059365367793224,0.0,0.0,0.006611665841584159,-0.006611665841584159,0.0,0.0,0.0,0.0,0.0,0.5358936364031495
2025-08-06,WEAK_RISK_ON_ALTS,-0.5729865386259455,0.0,0.0,-0.011495379310344828,0.011495379310344828,0.0,0.0,0.0,0.0,0.0,0.5420539370236036
2025-08-07,BALANCED,0.2248277567448076,0.0,0.0,-0.0040053103448275855,0.0040053103448275855,0.0,0.0,0.0,0.0,0.0,0.5442250312650188
2025-08-08,BALANCED,-0.0068464003546537325,0.0,0.0,0.021162762836185817,-0.021162762836185817,0.0,0.0,0.0,0.0,0.0,0.5327077259988414
2025-08-09,BALANCED,-0.18631398890714557,0.0,0.0,0.02019822249388753,-0.02019822249388753,0.0,0.0,0.0,0.0,0.0,0.521947976824904
2025-08-10,BALANCED,0.16265575843211633,0.0,0.0,0.025479755501222494,-0.025479755501222494,0.0,0.0,0.0,0.0,0.0,0.5086488699910477
2025-08-11,BALANCED,-0.43015795634784465,0.0,0.0,0.02008583618581907,-0.02008583618581907,0.0,0.0,0.0,0.0,0.0,0.4984322321123056
2025-08-12,BALANCED,-0.3902723781678699,0.0,0.0,0.006547965770171149,-0.006547965770171149,0.0,0.0,0.0,0.0,0.0,0.4951685149176842
2025-08-13,BALANCED,-0.01892124381876148,0.0,0.0,0.017733315403422982,-0.017733315403422982,0.0,0.0,0.0,0.0,0.0,0.4863875354648044
2025-08-14,BALANCED,0.4235435894384406,0.0,0.0,0.006640299270072994,-0.006640299270072994,0.0,0.0,0.0,0.0,0.0,0.48315777666808485
2025-08-15,WEAK_RISK_ON_ALTS,-0.5200596420413238,0.0,0.0,-0.005627452554744525,0.005627452554744525,0.0,0.0,0.0,0.0,0.0,0.4858767241327404
2025-08-16,WEAK_RISK_ON_ALTS,-0.13736677536596567,0.0,0.0,0.008339279126213593,-0.008339279126213593,0.0,0.0,0.0,0.0,0.0,0.4818248625092672
2025-08-17,WEAK_RISK_ON_ALTS,-0.2846946640600621,0.0,0.0,0.00943174514563107,-0.00943174514563107,0.0,0.0,0.0,0.0,0.0,0.4772804132012511
2025-08-18,WEAK_RISK_ON_ALTS,-0.7895657855547743,0.0,0.0,0.0033893956310679617,-0.0033893956310679617,0.0,0.0,0.0,0.0,0.0,0.47566272105395246
2025-08-19,WEAK_RISK_ON_ALTS,-0.6410858384591696,0.0,0.0,-0.004003336561743341,0.004003336561743341,0.0,0.0,0.0,0.0,0.0,0.47756695901620605
2025-08-20,WEAK_RISK_ON_ALTS,-0.2825786597166794,0.0,0.0,-0.024092476997578695,0.024092476997578695,0.0,0.0,0.0,0.0,0.0,0.4890727299911076
2025-08-21,BALANCED,0.10346981320206862,0.0,0.0,0.0075893421686747,-0.0075893421686747,0.0,0.0,0.0,0.0,0.0,0.48536098969783725
2025-08-22,WEAK_RISK_ON_ALTS,-0.7589615026431745,0.0,0.0,-0.003639874698795179,0.003639874698795179,0.0,0.0,0.0,0.0,0.0,0.48712764288402055
2025-08-23,BALANCED,0.0,0.0,0.0,0.018980300480769235,-0.018980300480769235,0.0,0.0,0.0,0.0,0.0,0.477881813849593
2025-08-24,BALANCED,0.0,0.0,0.0,0.011886208633093526,-0.011886208633093526,0.0,0.0,0.0,0.0,0.0,0.47220161090821555
2025-08-25,BALANCED,0.0,0.0,0.0,0.008992517985611508,-0.008992517985611508,0.0,0.0,0.0,0.0,0.0,0.4679553294292887
2025-08-26,BALANCED,0.0,0.0,0.0,-0.03792652392344498,0.03792652392344498,0.0,0.0,0.0,0.0,0.0,0.48570324842599216
2025-08-27,BALANCED,0.0,0.0,0.0,-0.004195410501193316,0.004195410501193316,0.0,0.0,0.0,0.0,0.0,0.4877409729349022
2025-08-28,BALANCED,0.0,0.0,0.0,-0.015237664285714301,0.015237664285714301,0.0,0.0,0.0,0.0,0.0,0.49517300613887194
2025-08-29,BALANCED,0.0,0.0,0.0,0.006300584323040381,-0.006300584323040381,0.0,0.0,0.0,0.0,0.0,0.4920531268592006
2025-08-30,BALANCED,0.0,0.0,0.0,-0.0009979834123222723,0.0009979834123222723,0.0,0.0,0.0,0.0,0.0,0.49254418771778746
2025-08-31,BALANCED,0.0,0.0,0.0,-0.008814789099526064,0.008814789099526064,0.0,0.0,0.0,0.0,0.0,0.49688586085471714
2025-09-01,BALANCED,0.0,0.0,0.0,-0.00033579383886255914,0.00033579383886255914,0.0,0.0,0.0,0.0,0.0,0.49705271206541013
2025-09-02,BALANCED,0.0,0.0,0.0,0.0004415106382978739,-0.0004415106382978739,0.0,0.0,0.0,0.0,0.0,0.4968332580052384
2025-09-03,BALANCED,0.0,0.0,0.0,0.009605801886792453,-0.009605801886792453,0.0,0.0,0.0,0.0,0.0,0.4920607761580704
2025-09-04,BALANCED,0.0,0.0,0.0,0.012077599531615923,-0.012077599531615923,0.0,0.0,0.0,0.0,0.0,0.48611786315841715
2025-09-05,BALANCED,0.0,0.0,0.0,-0.0009705807962529274,0.0009705807962529274,0.0,0.0,0.0,0.0,0.0,0.4865896798211143
2025-09-06,BALANCED,0.0,0.0,0.0,0.006080950819672132,-0.006080950819672132,0.0,0.0,0.0,0.0,0.0,0.4836307519087621
2025-09-07,BALANCED,0.0,0.0,0.0,0.013476758782201406,-0.013476758782201406,0.0,0.0,0.0,0.0,0.0,0.477112976925633
2025-09-08,BALANCED,0.0,0.0,0.0,0.015669245901639345,-0.015669245901639345,0.0,0.0,0.0,0.0,0.0,0.46963697636732205
2025-09-09,BALANCED,0.0,0.0,0.0,0.012454149532710283,-0.012454149532710283,0.0,0.0,0.0,0.0,0.0,0.4637880472375535
2025-09-10,BALANCED,0.0,0.0,0.0,0.013795030162412996,-0.013795030162412996,0.0,0.0,0.0,0.0,0.0,0.45739007713694485
2025-09-11,BALANCED,0.0,0.0,0.0,0.01952649187935035,-0.01952649187935035,0.0,0.0,0.0,0.0,0.0,0.4484588535100349
2025-09-12,BALANCED,0.0,0.0,0.0,0.017989520833333335,-0.017989520833333335,0.0,0.0,0.0,0.0,0.0,0.4403912936219233
2025-09-13,BALANCED,0.0,0.0,0.0,0.03642407834101383,-0.03642407834101383,0.0,0.0,0.0,0.0,0.0,0.42435044664233795
2025-09-14,BALANCED,0.0,0.0,0.0,0.039112665898617505,-0.039112665898617505,0.0,0.0,0.0,0.0,0.0,0.40775296939888706
2025-09-15,BALANCED,0.0,0.0,0.0,0.016480230414746545,-0.016480230414746545,0.0,0.0,0.0,0.0,0.0,0.4010331065108963
2025-09-16,BALANCED,0.0,0.0,0.0,0.012438179310344829,-0.012438179310344829,0.0,0.0,0.0,0.0,0.0,0.39604498482272915
2025-09-17,BALANCED,0.0,0.0,0.0,0.01246944827586207,-0.01246944827586207,0.0,0.0,0.0,0.0,0.0,0.39110652236956756
2025-09-18,BALANCED,0.0,0.0,0.0,0.018175671232876715,-0.018175671232876715,0.0,0.0,0.0,0.0,0.0,0.38399789880194457
2025-09-19,BALANCED,0.0,0.0,0.0,0.025922514806378135,-0.025922514806378135,0.0,0.0,0.0,0.0,0.0,0.37404370758463307
2025-09-20,BALANCED,0.0,0.0,0.0,0.016210448979591837,-0.016210448979591837,0.0,0.0,0.0,0.0,0.0,0.367980291146695
2025-09-21,BALANCED,0.0,0.0,0.0,0.023532013605442173,-0.023532013605442173,0.0,0.0,0.0,0.0,0.0,0.3593209739288964
2025-09-22,BALANCED,0.0,0.0,0.0,0.02444349659863946,-0.02444349659863946,0.0,0.0,0.0,0.0,0.0,0.3505379129248456
2025-09-23,BALANCED,0.0,0.0,0.0,0.0012018299319727917,-0.0012018299319727917,0.0,0.0,0.0,0.0,0.0,0.3501166259688012
2025-09-24,BALANCED,0.0,0.0,0.0,0.012123678733031678,-0.012123678733031678,0.0,0.0,0.0,0.0,0.0,0.3458719244764625
2025-09-25,BALANCED,0.0,0.0,0.0,0.003648629796839731,-0.003648629796839731,0.0,0.0,0.0,0.0,0.0,0.3446099658669273
2025-09-26,BALANCED,0.0,0.0,0.0,0.0033343378378378383,-0.0033343378378378383,0.0,0.0,0.0,0.0,0.0,0.34346091981844123
2025-09-27,BALANCED,0.0,0.0,0.0,0.018090582589285715,-0.018090582589285715,0.0,0.0,0.0,0.0,0.0,0.3372475116822737
2025-09-29,BALANCED,0.0,0.0,0.0,0.01669193986636971,-0.01669193986636971,0.0,0.0,0.0,0.0,0.0,0.3316181964971903
2025-09-30,BALANCED,0.0,0.0,0.0,0.011361066518847007,-0.011361066518847007,0.0,0.0,0.0,0.0,0.0,0.32785066010792563
2025-10-01,BALANCED,0.0,0.0,0.0,0.013495264900662255,-0.013495264900662255,0.0,0.0,0.0,0.0,0.0,0.3234262286019122
2025-10-02,BALANCED,0.0,0.0,0.0,0.01522294285714286,-0.01522294285714286,0.0,0.0,0.0,0.0,0.0,0.3185027296054041
2025-10-03,BALANCED,0.0,0.0,0.0,0.014885368421052637,-0.014885368421052637,0.0,0.0,0.0,0.0,0.0,0.31376169913211677
2025-10-04,BALANCED,0.0,0.0,0.0,0.028423995623632386,-0.028423995623632386,0.0,0.0,0.0,0.0,0.0,0.304843337969122
2025-10-05,BALANCED,0.0,0.0,0.0,0.0019937855579868578,-0.0019937855579868578,0.0,0.0,0.0,0.0,0.0,0.3042355457244306
2025-10-06,BALANCED,0.0,0.0,0.0,0.013491919037199124,-0.013491919037199124,0.0,0.0,0.0,0.0,0.0,0.3001308243732785
2025-10-07,BALANCED,0.0,0.0,0.0,0.03132822052401747,-0.03132822052401747,0.0,0.0,0.0,0.0,0.0,0.29072825972125727
2025-10-08,BALANCED,0.0,0.0,0.0,0.007722647058823532,-0.007722647058823532,0.0,0.0,0.0,0.0,0.0,0.288483067981404
2025-10-09,BALANCED,0.0,0.0,0.0,0.025289641304347826,-0.025289641304347826,0.0,0.0,0.0,0.0,0.0,0.28118743466977647
2025-10-10,BALANCED,0.0,0.0,0.0,0.010265980477223428,-0.010265980477223428,0.0,0.0,0.0,0.0,0.0,0.278300769955016
2025-10-11,BALANCED,0.0,0.0,0.0,-0.144424464362851,0.144424464362851,0.0,0.0,0.0,0.0,0.0,0.3184942095875382
2025-10-12,BALANCED,0.0,0.0,0.0,-0.05929634482758621,0.05929634482758621,0.0,0.0,0.0,0.0,0.0,0.3373797520648304
2025-10-13,BALANCED,0.0,0.0,0.0,-0.031139075431034495,0.031139075431034495,0.0,0.0,0.0,0.0,0.0,0.3478854456132809
2025-10-14,BALANCED,0.0,0.0,0.0,-0.015777490322580644,0.015777490322580644,0.0,0.0,0.0,0.0,0.0,0.3533742048648111
2025-10-15,BALANCED,0.0,0.0,0.0,-0.02183677516059958,0.02183677516059958,0.0,0.0,0.0,0.0,0.0,0.36109075792399964
2025-10-16,BALANCED,0.0,0.0,0.0,-0.02204505128205128,0.02204505128205128,0.0,0.0,0.0,0.0,0.0,0.369051022199909
2025-10-17,BALANCED,0.0,0.0,0.0,-0.03138986538461539,0.03138986538461539,0.0,0.0,0.0,0.0,0.0,0.38063548410681886
2025-10-18,BALANCED,0.0,0.0,0.0,-0.023178579617834396,0.023178579617834396,0.0,0.0,0.0,0.0,0.0,0.38945807398056165
2025-10-19,BALANCED,0.0,0.0,0.0,-0.016312296610169492,0.016312296610169492,0.0,0.0,0.0,0.0,0.0,0.39581102960055786
2025-10-20,BALANCED,0.0,0.0,0.0,-0.02205599364406779,0.02205599364406779,0.0,0.0,0.0,0.0,0.0,0.40454103515367973
2025-10-21,BALANCED,0.0,0.0,0.0,-0.006689860465116278,0.006689860465116278,0.0,0.0,0.0,0.0,0.0,0.4072473582312715
2025-10-22,BALANCED,0.2240057783352248,0.0,0.0,-0.0205006835443038,0.0205006835443038,0.0,0.0,0.0,0.0,0.0,0.4155962074466245
2025-10-23,BALANCED,0.20801726899601208,0.0,0.0,-0.019359410526315794,0.019359410526315794,0.0,0.0,0.0,0.0,0.0,0.42364190503976357
2025-10-24,WEAK_RISK_ON_MAJORS,0.5292054317130788,0.0,0.00006997047905158393,-0.011195533613445378,0.011125563134393794,0.046646986034389284,0.09329397206877857,0.0466469860343893,0.09329397206877857,0.13994095810316787,0.42835515980065836
2025-10-25,WEAK_RISK_ON_MAJORS,0.7708961422183453,0.0009908449794904317,0.00006997047905158393,-0.003253081761006289,0.004173956261445137,0.046646986034389284,0.09329397206877857,0.0,0.0,0.0,0.4301430955020306
2025-10-26,WEAK_RISK_ON_MAJORS,0.055315549592214776,0.0,0.00007090671463040059,-0.008811679245283015,0.008740772530652615,0.04727114308693372,0.09454228617386745,0.04727114308693372,0.09454228617386745,0.14181342926080118,0.4339028784554446
2025-10-27,WEAK_RISK_ON_MAJORS,0.2675089601354673,0.0016008039503895032,0.00007090671463040059,0.007934339622641513,-0.00640444238688241,0.04727114308693372,0.09454228617386745,0.0,0.0,0.0,0.4311239724688743
2025-10-28,BALANCED,0.0544637938407404,0.0,0.0,-0.006840444676409184,0.006840444676409184,0.0,0.0,0.0,0.0,0.0,0.4340730521512214
2025-10-29,BALANCED,-0.08160513055397017,0.0,0.0,-0.024003175365344468,0.024003175365344468,0.0,0.0,0.0,0.0,0.0,0.44449218374337746
2025-10-30,BALANCED,0.31456122353922367,0.0,0.0,-0.008991124740124739,0.008991124740124739,0.0,0.0,0.0,0.0,0.0,0.44848866841342455
2025-10-31,BALANCED,-0.15409201998326105,0.0,0.0,-0.03794351975051975,0.03794351975051975,0.0,0.0,0.0,0.0,0.0,0.46550590706125367
2025-11-01,BALANCED,0.40802506074309003,0.0,0.0,-0.0055494149377593345,0.0055494149377593345,0.0,0.0,0.0,0.0,0.0,0.46808919249551456
2025-11-02,WEAK_RISK_ON_MAJORS,0.5617415354165329,0.0,0.0002123483070833066,-0.005766336099585061,0.005553987792501754,0.14156553805553773,0.28313107611107546,0.14156553805553773,0.28313107611107546,0.4246966141666132,0.47068895415643663
2025-11-03,BALANCED,-0.013230691422351861,0.0011391136815125027,0.0002123483070833066,-0.010774002074688796,0.011700767449117992,0.14156553805553773,0.28313107611107546,0.0,0.0,0.0,0.4761963761498897
2025-11-04,BALANCED,0.21135771650914026,0.0,0.0,-0.035163871369294594,0.035163871369294594,0.0,0.0,0.0,0.0,0.0,0.4929412842673486
2025-11-05,BALANCED,-0.013662199620901316,0.0,0.0,0.028669826086956528,-0.028669826086956528,0.0,0.0,0.0,0.0,0.0,0.47880874337632273
2025-11-06,BALANCED,0.40650334379307934,0.0,0.0,-0.01437195247933884,0.01437195247933884,0.0,0.0,0.0,0.0,0.0,0.4856901598828192
2025-11-07,BALANCED,-0.26539851197742365,0.0,0.0,-0.039801498973305954,0.039801498973305954,0.0,0.0,0.0,0.0,0.0,0.50502135628274
2025-11-08,WEAK_RISK_ON_MAJORS,1.21059168141262,0.0,0.0002853748820302632,0.01828015195071869,-0.018565526832748952,0.19024992135350877,0.38049984270701753,0.19024992135350877,0.38049984270701753,0.5707497640605264,0.49564536874156156
2025-11-09,BALANCED,-0.12006585180993778,-0.005430293145887992,0.0002853748820302632,-0.026350047227926093,0.020634379200007838,0.19024992135350877,0.38049984270701753,0.0,0.0,0.0,0.5058727032289027
2025-11-10,BALANCED,0.01139278018354764,0.0,0.0,-0.010506622176591374,0.010506622176591374,0.0,0.0,0.0,0.0,0.0,0.5111877165911797
2025-11-11,BALANCED,0.40297361150281513,0.0,0.0,0.0002503463114754123,-0.0002503463114754123,0.0,0.0,0.0,0.0,0.0,0.5110597426318596
2025-11-12,BALANCED,-0.1286583785505253,0.0,0.0,-0.034712515337423325,0.034712515337423325,0.0,0.0,0.0,0.0,0.0,0.5287999117863076
2025-11-13,BALANCED,-0.33055545110141465,0.0,0.0,-0.03211557433808555,0.03211557433808555,0.0,0.0,0.0,0.0,0.0,0.5457826246632539
2025-11-14,BALANCED,-0.02095129842391255,0.0,0.0,-0.028625608961303457,0.028625608961303457,0.0,0.0,0.0,0.0,0.0,0.5614059846547381
2025-11-15,BALANCED,-0.46265994729596965,0.0,0.0,-0.007391189024390241,0.007391189024390241,0.0,0.0,0.0,0.0,0.0,0.5655554424067453
2025-11-16,BALANCED,-0.120121883433265,0.0,0.0,-0.008928493902439025,0.008928493902439025,0.0,0.0,0.0,0.0,0.0,0.570605000725765
2025-11-17,WEAK_RISK_ON_ALTS,-0.5157036920690261,0.0,0.0,-0.016300542682926827,0.016300542682926827,0.0,0.0,0.0,0.0,0.0,0.5799061718951869
2025-11-18,WEAK_RISK_ON_ALTS,-0.328147863602507,0.0,0.0,-0.015399658536585367,0.015399658536585367,0.0,0.0,0.0,0.0,0.0,0.5888365289256312
2025-11-19,BALANCED,0.06897574120402333,0.0,0.0,-0.0033952439024390216,0.0033952439024390216,0.0,0.0,0.0,0.0,0.0,0.5908357725599993
2025-11-20,BALANCED,-0.1888104193813201,0.0,0.0,-0.009241140243902435,0.009241140243902435,0.0,0.0,0.0,0.0,0.0,0.5962957687953407
2025-11-21,BALANCED,-0.4590875654519687,0.0,0.0,-0.019103896341463412,0.019103896341463412,0.0,0.0,0.0,0.0,0.0,0.6076873413512601
2025-11-22,WEAK_RISK_ON_ALTS,-0.5885485995885547,0.0,0.0,-0.0339141967545639,0.0339141967545639,0.0,0.0,0.0,0.0,0.0,0.6282965694111047
2025-11-23,WEAK_RISK_ON_ALTS,-0.05061419843170967,0.0,0.0,-0.031122572008113594,0.031122572008113594,0.0,0.0,0.0,0.0,0.0,0.6478507746350526
2025-11-24,BALANCED,-0.016837716387658727,0.0,0.0,-0.02683164705882353,0.02683164705882353,0.0,0.0,0.0,0.0,0.0,0.6652336779668457
2025-11-25,WEAK_RISK_ON_MAJORS,1.3655871426684258,0.0,0.0002751274885602553,-0.014270324543610541,0.013995197055050286,0.1834183257068369,0.3668366514136737,0.18341832570683692,0.3668366514136737,0.5502549771205106,0.6745437543776476
2025-11-26,BALANCED,-0.29357823921995135,-0.00041373424866743475,0.0002751274885602553,-0.02098195740365111,0.02029309566642342,0.1834183257068369,0.3668366514136737,0.0,0.0,0.0,0.6882323353164216
2025-11-27,BALANCED,0.08199156268615856,0.0,0.0,-0.027761678137651832,0.027761678137651832,0.0,0.0,0.0,0.0,0.0,0.7073388198934005
2025-11-28,WEAK_RISK_ON_MAJORS,0.6369216715201086,0.0,0.00021897079990088427,-0.024867091093117417,0.024648120293216533,0.14598053326725619,0.29196106653451237,0.1459805332672562,0.29196106653451237,0.4379415998017686,0.7247733922141949
2025-11-29,BALANCED,-0.06288866458189407,-0.0006812602937013284,0.00021897079990088427,-0.04195179352226722,0.041051562428665006,0.14598053326725619,0.29196106653451237,0.0,0.0,0.0,0.7545264723713112
